Date,Open,High,Low,Close,id,ATR,RSI
,0.999241,0.999897,0.998395,0.998395,paxos-standard,0.0028607703490762613,47.657928191464876
,0.997003,0.999478,0.997003,0.999478,paxos-standard,0.002833215324142243,49.69081221121727
,0.999791,0.999791,0.998873,0.999405,paxos-standard,0.0026964142295606524,49.551112923073944
,0.998259,0.99987,0.998259,0.998721,paxos-standard,0.0026188846417348937,48.18420053261052
,0.99901,1.0,0.998446,1.0,paxos-standard,0.002542821453039548,50.91110336930305
,0.999562,0.999849,0.99941,0.999646,paxos-standard,0.0024033342063938647,50.12482250013754
,1.001,1.001,0.998426,0.999231,paxos-standard,0.002415524620222864,49.16617024470449
,0.999357,0.999717,0.999357,0.999618,paxos-standard,0.002277701433064087,50.12412788391505
,0.999615,1.001,0.99915,0.999765,paxos-standard,0.0022471513307023598,50.50566781491103
,0.999391,0.999969,0.999391,0.999864,paxos-standard,0.002127926235652189,50.778757070483586
,0.997623,1.001,0.997623,1.001,paxos-standard,0.002217145790248451,53.920595333173246
,1.001,1.001,0.998829,1.0,paxos-standard,0.0022138496623735565,50.843953685981106
,0.999657,1.0,0.998118,1.0,paxos-standard,0.0021901461150611633,50.8439536859811
,1.001,1.001,0.999272,1.0,paxos-standard,0.0021571356782710688,50.8439536859811
,1.0,1.0,1.0,1.0,paxos-standard,0.002003054558394564,50.843953685981106
,0.998574,1.0,0.998574,0.999334,paxos-standard,0.0019618363756520978,48.371518476597345
,0.999719,0.999719,0.998318,0.998635,paxos-standard,0.0019217766345340898,45.8513731718594
,1.0,1.0,0.999248,0.999248,paxos-standard,0.0018820068749245086,48.39077362056307
,1.0,1.003,0.999932,1.002,paxos-standard,0.0020155778124298913,57.92956562185972
,1.001,1.002,1.0,1.002,paxos-standard,0.002014465111542042,57.92956562185972
,0.999887,0.999887,0.999441,0.999441,paxos-standard,0.002053360460717609,48.30189133220944
,0.999689,1.001,0.999471,1.001,paxos-standard,0.0020180489992377704,53.38476702986653
,0.999744,1.0,0.999719,0.999949,paxos-standard,0.0019654026421493487,49.82804468406486
,1.001,1.009,0.998831,0.998831,paxos-standard,0.0025513738819958145,46.29468752043487
,1.008,1.008,0.999607,0.999607,paxos-standard,0.003024061461853255,48.998054698079656
,1.001,1.001,0.999757,0.999757,paxos-standard,0.0029075570717208704,49.52694017755574
,0.999782,1.0,0.999494,0.99969,paxos-standard,0.0027360172808836656,49.28111652447
,0.999974,0.999974,0.999974,0.999974,paxos-standard,0.00256087318939198,50.404815289010344
,1817.11,1834.91,1817.11,1834.91,pax-gold,17.800000000000182,
,1822.11,1822.11,1812.22,1812.22,pax-gold,18.149285714285888,
,1815.73,1815.73,1794.9,1797.3,pax-gold,18.340765306122606,
,1806.52,1829.19,1806.52,1829.19,pax-gold,19.308567784256713,
,1846.33,1853.77,1835.98,1835.98,pax-gold,19.6850986568098,
,1810.44,1862.46,1808.15,1862.46,pax-gold,22.158305895609097,
,1896.84,1926.75,1896.84,1912.59,pax-gold,25.167712617351302,
,1932.36,1973.12,1864.23,1973.12,pax-gold,31.1478760018262,
,1980.81,1996.42,1955.92,1987.08,pax-gold,31.815884858838615,
,1999.22,2011.64,1986.84,1986.84,pax-gold,31.31475022606444,
,1982.53,1987.25,1980.45,1980.45,pax-gold,29.56369663848841,
,1976.6,1976.87,1972.44,1972.44,pax-gold,28.02414687859638,
,1983.74,2028.92,1983.74,2014.19,pax-gold,30.0567078158395,
,2019.02,2020.01,2006.98,2006.98,pax-gold,28.84051440042239,
,2023.92,2046.98,2018.85,2018.85,pax-gold,29.637620514677934,80.36716634748727
,2017.4,2017.46,2011.01,2011.01,pax-gold,28.080647620772364,78.18747003909127
,2009.74,2009.74,1977.47,1977.47,pax-gold,28.470601362145764,69.50283572975562
,1975.66,2002.13,1975.66,1986.85,pax-gold,28.327701264849644,70.49004095548975
,1985.97,1994.88,1980.34,1994.88,pax-gold,27.34286546021754,71.34519209397898
,1997.44,2014.15,1995.9,2014.15,pax-gold,26.76623221305914,73.34164243863702
,2043.37,2051.42,2020.69,2024.63,pax-gold,27.516501340697772,74.38681696423014
,2018.83,2040.83,2018.83,2040.83,pax-gold,27.122465530647933,75.95609143711397
,2023.49,2025.61,2018.11,2018.11,pax-gold,26.808003707030228,69.52269991206448
,2018.68,2018.68,1978.66,1978.66,pax-gold,27.75171772795664,60.0171715447618
,1997.19,1997.19,1980.29,1980.29,pax-gold,27.09302360453116,60.258948147314904
,1985.31,1985.31,1962.78,1962.78,pax-gold,26.767093347064648,56.31909826373416
,1964.91,1969.19,1957.26,1969.19,pax-gold,25.707300965131466,57.41672272558217
,1969.92,1981.63,1955.81,1955.81,pax-gold,25.715350896193517,54.34685698569325
,1947.0,1949.34,1917.56,1936.72,pax-gold,26.610682975036838,50.22111705044544
,1923.93,1923.93,1916.21,1920.48,pax-gold,26.17491990539135,46.955405717537644
,1917.96,1931.66,1914.07,1918.61,pax-gold,25.56171134072055,46.579802475217285
,1930.38,1943.08,1926.55,1926.55,pax-gold,25.483731959240515,48.464802076725135
,1926.59,1927.96,1904.96,1904.96,pax-gold,25.306322533580477,43.92597149965717
,1909.49,1909.49,1905.34,1906.13,pax-gold,23.822299495467586,44.230782043446915
,1903.07,1903.07,1889.89,1893.11,pax-gold,23.280706674362758,41.52561488987868
,1900.42,1900.42,1894.57,1897.31,pax-gold,22.13994191190829,42.742157860754894
,1895.88,1896.72,1891.45,1891.45,pax-gold,20.97708891820055,41.44652219802503
,1905.31,1907.61,1903.02,1907.61,pax-gold,20.63301113832907,46.2823607348421
,1918.95,1946.77,1918.95,1928.18,pax-gold,21.956367485591286,51.745412578878366
,1922.27,1939.12,1917.79,1939.12,pax-gold,21.91162695090619,54.40146710800876
,1939.21,1939.21,1923.17,1923.17,pax-gold,21.49222502584146,50.073954706672694
,1932.07,1957.31,1932.07,1957.31,pax-gold,22.39563752399563,57.810086455386774
,1941.65,1948.25,1941.65,1946.62,pax-gold,21.91452055799593,54.9394394828482
,1952.44,1952.44,1928.89,1928.89,pax-gold,22.031340518139075,50.463641575641546
,1931.16,1940.99,1931.16,1937.93,pax-gold,21.321959052557705,52.584683611740374
,1942.67,1942.67,1915.54,1915.54,pax-gold,21.736819120232163,47.19468518318981
,1909.4,1909.4,1898.61,1898.61,pax-gold,21.39347489735844,43.55893392257599
,1897.58,1897.58,1897.58,1897.58,pax-gold,19.938940976118552,43.34017955831402
,1847.46,1847.46,1844.58,1844.58,tether-gold,2.880000000000109,
,1843.55,1845.29,1837.51,1837.51,tether-gold,3.2300000000000995,
,1824.88,1824.88,1809.72,1810.65,tether-gold,4.984285714285804,
,1813.7,1839.66,1813.7,1839.66,tether-gold,6.700408163265388,
,1856.21,1857.23,1849.62,1849.62,tether-gold,7.476807580174999,
,1821.4,1862.74,1816.48,1862.74,tether-gold,10.247035610162499,
,1860.0,1906.37,1860.0,1906.37,tether-gold,12.82724735229374,
,1917.14,1980.91,1917.14,1980.91,tether-gold,17.2353011128442,
,1996.64,1996.64,1940.73,1970.44,tether-gold,19.997779604783908,
,2004.08,2004.08,1977.66,1977.83,tether-gold,20.972223918727906,
,1963.7,1984.87,1963.7,1984.87,tether-gold,20.9863507816759,
,1991.48,1991.48,1966.15,1966.15,tether-gold,21.296611440127617,
,1989.88,2025.16,1989.88,2025.16,tether-gold,23.99042490868993,
,2011.05,2019.93,2011.01,2019.93,tether-gold,23.287537415212086,
,2004.46,2042.54,2004.46,2010.3,tether-gold,24.344141885554077,75.75851778164639
,2008.74,2008.74,1999.85,2006.47,tether-gold,23.351703179443074,74.79943146671205
,1995.07,2005.91,1985.73,1988.71,tether-gold,23.16515295234,70.35178540376356
,1988.23,1998.52,1988.23,1994.21,tether-gold,22.245499170029998,70.92829538570516
,1991.82,1992.17,1991.54,1991.54,tether-gold,20.847249229313572,70.21450876564776
,1991.51,2017.19,1984.72,2017.19,tether-gold,21.677445712934034,73.02317718548753
,2051.21,2051.21,2017.44,2017.44,tether-gold,22.559056733438748,73.04985155655515
,2025.57,2032.03,2023.53,2029.98,tether-gold,21.989838395335976,74.41634690485964
,2017.49,2017.49,2013.89,2015.62,tether-gold,21.568421367097685,70.03693575804198
,2015.93,2015.93,1957.46,1957.46,tether-gold,24.204248412304995,55.7314566254855
,1977.47,1977.73,1972.4,1972.4,tether-gold,23.923230668568923,58.09906500630893
,1975.14,1975.14,1945.45,1958.98,tether-gold,24.335142763671147,55.24105839456397
,1942.23,1958.21,1938.87,1958.21,tether-gold,24.03334685198036,55.07365629967784
,1964.41,1976.29,1958.28,1958.28,tether-gold,23.608107791124617,55.08698117465705
,1958.56,1963.65,1958.25,1959.34,tether-gold,22.307528663187153,55.30316903772847
,1943.62,1964.19,1943.62,1959.32,tether-gold,22.18341947295951,55.29776055535057
,1957.03,1959.25,1942.71,1943.07,tether-gold,21.785318082033825,50.938807171390565
,1957.74,1958.81,1956.49,1958.81,tether-gold,21.353509647602838,54.666419571950954
,1951.71,1951.71,1917.89,1917.89,tether-gold,22.751116101345485,45.07752965323339
,1921.04,1924.65,1921.04,1921.73,tether-gold,21.60889352267795,46.03416600187418
,1913.73,1913.73,1908.05,1908.89,tether-gold,21.042543985343816,43.31725021159949
,1918.0,1918.0,1910.15,1915.24,tether-gold,20.190219414962108,45.04467467794361
,1919.71,1926.93,1912.08,1912.08,tether-gold,19.808775171036253,44.32081573927705
,1926.67,1926.67,1923.06,1923.68,tether-gold,19.436005515962243,47.646721652383754
,1931.94,1958.27,1931.94,1952.31,tether-gold,20.518433693393508,54.81990992697168
,1952.09,1977.82,1952.09,1977.82,tether-gold,20.890688429579686,60.069729672201504
,1977.63,1977.63,1960.66,1960.66,tether-gold,20.6242106846097,55.405878797920124
,1961.15,1971.71,1957.21,1971.71,tether-gold,20.186767064280435,57.684231162280255
,1947.54,1959.82,1947.54,1959.79,tether-gold,20.471283702546124,54.452327612960126
,1963.57,1963.57,1937.56,1937.56,tether-gold,20.8669062952214,48.94481084492573
,1935.97,1943.23,1935.97,1943.23,tether-gold,19.8949844169913,50.324897729788724
,1936.37,1936.37,1918.66,1918.66,tether-gold,20.228914101491917,44.68772242265173
,1915.09,1915.73,1909.72,1909.72,tether-gold,19.4225630942425,42.80871756306797
,1901.08,1901.08,1901.08,1901.08,tether-gold,18.652380016082326,41.013855070990274
